order_id,date,product_id,quantity,unit_price,customer_id,region,product_name,category,supplier,customer_name,age,gender,city,total_sales,year,month,age_group
O001385,2023-07-23,P00313,9,169.68,C01570,South,Heavy,Books,"Barry, Clark and Harris",Kaylee Davis,21,Male,New Kathleen,1527.1200000000001,2023,7,26-35
O001386,2025-01-24,P00174,3,212.39,C00939,West,Little,Toys,Lawson-Hall,Marcus Moore,29,Male,East Kathyfort,637.17,2025,1,36-45
O001387,2025-01-10,P00259,7,38.3,C00806,East,Radio,Clothing,Jones and Sons,Sarah Ryan,23,Other,South Tylermouth,268.09999999999997,2025,1,26-35
O001388,2023-09-29,P00437,3,377.13,C00997,South,Tv,Toys,Frank Ltd,Amy Woods,60,Female,Emilyport,1131.3899999999999,2023,9,66+
O001389,2024-03-05,P00330,4,80.28,C01729,West,Central,Electronics,"Waters, Reynolds and Howard",Andrew Grimes,45,Other,Zacharyfurt,321.12,2024,3,56-65
O001390,2024-07-08,P00028,7,155.38,C00202,North,Successful,Toys,Wilson-Cross,Robert Lopez,19,Other,Callahanport,1087.6599999999999,2024,7,26-35
O001391,2025-02-09,P00368,4,193.37,C01889,East,Out,Toys,Martinez-Wilson,Roy Rios,19,Male,Reynoldsbury,773.48,2025,2,26-35
O001392,2024-07-08,P00350,2,397.21,C01152,South,Join,Beauty,"Santiago, Harris and Lynch",Christine Robertson,56,Other,Andreaton,794.42,2024,7,66+
O001393,2024-10-05,P00291,5,466.07,C01063,West,Through,Toys,Clarke-Jones,Morgan Hansen,54,Female,Lake Michael,2330.35,2024,10,56-65
O001394,2023-10-08,P00390,3,54.3,C00825,West,Message,Books,Rodriguez-Brown,Danielle Navarro,23,Female,Jessicachester,162.89999999999998,2023,10,26-35
O001395,2024-04-14,P00313,9,431.82,C01763,West,Heavy,Books,"Barry, Clark and Harris",Rachel Branch,57,Other,Samuelstad,3886.38,2024,4,66+
O001396,2025-04-23,P00281,4,379.8,C01742,North,Over,Books,"Johnson, Bailey and Smith",Jenna Vincent,29,Other,Josephfort,1519.2,2025,4,36-45
O001397,2025-01-21,P00171,1,134.65,C00421,West,Kind,Electronics,Winters Inc,David Ruiz,38,Other,New Jasonstad,134.65,2025,1,46-55
O001398,2024-05-14,P00046,1,267.42,C00926,West,Opportunity,Books,Clarke-Jones,Cassie West,60,Male,Port Hollymouth,267.42,2024,5,66+
O001399,2023-10-08,P00203,5,436.96,C00283,West,Last,Electronics,Alvarado-Callahan,Jonathan Cox,49,Other,Wardton,2184.7999999999997,2023,10,56-65
O001400,2023-11-05,P00494,6,484.34,C00458,North,Low,Books,Holden LLC,Shaun Hubbard,54,Other,Port Angelafurt,2906.04,2023,11,56-65
O001401,2023-06-29,P00013,6,356.21,C01247,South,Themselves,Electronics,Wilson-Cross,Cody Morris,32,Female,New Daniel,2137.2599999999998,2023,6,36-45
O001402,2023-12-30,P00005,4,250.88,C00343,East,Kitchen,Books,"Estrada, Armstrong and Robinson",Dr. Travis Smith,37,Female,South Jasmine,1003.52,2023,12,46-55
O001403,2023-08-21,P00247,4,476.23,C00316,South,Write,Clothing,Brown-Davidson,Sherry Thomas,66,Other,Samuelstad,1904.92,2023,8,
O001404,2024-12-25,P00226,2,52.28,C01078,North,Police,Electronics,Sandoval Inc,Anne Hernandez,34,Male,Lambfort,104.56,2024,12,36-45
O001405,2024-12-23,P00101,1,261.46,C01871,East,Type,Clothing,"King, Gomez and Martinez",John Charles,29,Other,Sarahtown,261.46,2024,12,36-45
O001406,2024-08-28,P00165,9,477.53,C01576,South,Time,Home,Johnson and Sons,Gina Schmitt,40,Male,Port Davidfurt,4297.7699999999995,2024,8,46-55
O001407,2025-01-04,P00094,3,250.95,C00149,South,Change,Clothing,Roberts PLC,Thomas Martinez,18,Female,Crystaltown,752.8499999999999,2025,1,26-35
O001408,2023-06-21,P00167,1,54.96,C01637,East,Want,Beauty,Brown-Johnson,Matthew Simmons,49,Female,Port Davidfurt,54.96,2023,6,56-65
O001409,2024-04-02,P00331,5,153.98,C01470,East,Education,Electronics,"Stone, West and Burns",Mr. Cody Burke,45,Male,Andreaton,769.9,2024,4,56-65
O001410,2023-12-08,P00043,1,183.11,C00401,North,Return,Home,Garcia Group,Kimberly Juarez,54,Female,Lambfort,183.11,2023,12,56-65
O001411,2025-03-08,P00292,6,66.55,C00389,South,Color,Clothing,"Klein, Robinson and Miller",Rebecca Doyle,54,Female,Lake Crystalstad,399.29999999999995,2025,3,56-65
O001412,2023-12-21,P00355,6,40.52,C00167,East,Phone,Clothing,Montes Ltd,Thomas Marquez,19,Other,Lake Amandachester,243.12,2023,12,26-35
O001413,2024-06-21,P00059,5,433.32,C01417,North,Near,Clothing,Lloyd-Stark,Kevin Bryant,41,Other,South Rickychester,2166.6,2024,6,46-55
O001414,2024-07-17,P00205,7,470.86,C00001,East,Assume,Home,Wilson-Cross,Dean Graves,23,Male,New Daniel,3296.02,2024,7,26-35
O001415,2025-02-17,P00022,7,121.11,C01235,West,Chair,Electronics,Bennett LLC,Adam Valencia,21,Male,Andreaton,847.77,2025,2,26-35
O001416,2023-12-04,P00071,8,261.67,C00661,South,See,Electronics,Baxter PLC,Brett Walton,67,Female,East Angelaburgh,2093.36,2023,12,
O001417,2024-07-08,P00480,8,93.61,C01323,West,Writer,Clothing,Wells-Randall,Jason Rogers,54,Other,Morganport,748.88,2024,7,56-65
O001418,2024-08-30,P00141,9,188.36,C01449,South,Behind,Books,Foster-Kelley,Jason Rivera,61,Male,Emilyport,1695.2400000000002,2024,8,66+
O001419,2025-03-19,P00299,2,13.44,C01832,South,Letter,Home,Alvarado-Callahan,Jessica Torres,68,Other,Justinchester,26.88,2025,3,
O001420,2024-10-16,P00195,7,375.79,C00380,South,Experience,Electronics,Turner Group,Sharon Gonzalez,39,Male,South Joel,2630.53,2024,10,46-55
O001421,2025-04-26,P00436,7,329.47,C00590,West,Decide,Clothing,Hinton LLC,Miranda Gross,28,Female,North Chadview,2306.29,2025,4,36-45
O001422,2024-05-09,P00152,5,178.83,C01394,East,Scene,Electronics,Baxter PLC,Michael Miller,64,Other,Carlton,894.1500000000001,2024,5,66+
O001423,2024-03-12,P00409,4,397.5,C01836,South,Cup,Toys,Brown-Perry,Rachel Robertson,43,Male,New Jennifer,1590.0,2024,3,46-55
O001424,2024-11-10,P00384,6,160.33,C00182,West,Event,Home,Rodriguez-Brown,Michele Smith,31,Female,Wandaborough,961.98,2024,11,36-45
O001425,2023-11-22,P00331,5,266.43,C01233,South,Education,Electronics,"Stone, West and Burns",Olivia Powers,18,Other,New Jennifer,1332.15,2023,11,26-35
O001426,2024-07-09,P00242,2,41.87,C00910,West,Measure,Toys,Jordan-Butler,Pamela Arroyo,46,Female,Franciscoberg,83.74,2024,7,56-65
O001427,2024-01-25,P00204,7,123.9,C01462,West,Team,Clothing,Brown-Perry,Veronica Robertson,44,Male,New Randy,867.3000000000001,2024,1,46-55
O001428,2024-02-26,P00055,5,267.06,C01180,West,Old,Electronics,"Murphy, Watkins and Miller",Robin Coleman,48,Female,Timothybury,1335.3,2024,2,56-65
O001429,2024-10-06,P00105,9,180.82,C00915,East,Boy,Electronics,Atkins-Owen,Dwayne Osborne,53,Male,Maloneshire,1627.3799999999999,2024,10,56-65
O001430,2025-03-17,P00438,5,128.15,C00957,West,Five,Clothing,"Lucero, Martinez and Dalton",Kathleen David,57,Female,Andreaton,640.75,2025,3,66+
O001431,2024-11-20,P00453,6,333.25,C00359,West,Such,Beauty,Robbins-Roman,Ashley Weeks,39,Female,Lake Amberton,1999.5,2024,11,46-55
O001432,2024-11-15,P00227,9,287.56,C00837,North,Then,Beauty,Thomas PLC,Ian Gould,25,Other,South Stephanieburgh,2588.04,2024,11,36-45
O001433,2023-07-07,P00082,6,373.71,C01121,South,Either,Books,Petersen-Olson,Corey Burns,65,Female,East Coreyberg,2242.2599999999998,2023,7,
O001434,2024-12-07,P00069,2,432.68,C00973,East,Though,Home,Wood-Johnson,Renee Hernandez,21,Female,West Lauren,865.36,2024,12,26-35
O001435,2024-08-10,P00155,6,432.81,C00673,East,Now,Books,"Waters, Reynolds and Howard",Nancy Johnson,45,Female,Port James,2596.86,2024,8,56-65
O001436,2025-02-14,P00041,8,244.59,C00333,South,Way,Clothing,"Sanchez, Fischer and Carter",Krystal Bell,67,Other,Josephton,1956.72,2025,2,
O001437,2023-07-23,P00264,4,397.57,C01381,West,Ask,Clothing,Cooper-Haley,Kevin Johnson,53,Male,West Raymondshire,1590.28,2023,7,56-65
O001438,2025-02-21,P00131,6,159.3,C00122,East,Create,Books,Morgan PLC,James Miranda,30,Male,Figueroaview,955.8000000000001,2025,2,36-45
O001439,2025-03-17,P00099,2,47.84,C00686,North,Be,Toys,Allen Ltd,Stephen Peterson,30,Female,Petersonhaven,95.68,2025,3,36-45
O001440,2024-05-10,P00098,5,153.94,C00488,South,Benefit,Electronics,Marsh PLC,Jennifer Garcia,46,Other,Josephton,769.7,2024,5,56-65
O001441,2023-06-30,P00172,8,430.03,C00435,East,Particularly,Beauty,Roberts PLC,Katherine Moore,40,Female,North Paulview,3440.24,2023,6,46-55
O001442,2023-08-16,P00469,5,461.37,C00315,West,Today,Beauty,Foster-Kelley,Victoria Brown,55,Male,Francisfurt,2306.85,2023,8,66+
O001443,2024-01-24,P00286,8,148.99,C01917,East,Speak,Clothing,"Lucero, Martinez and Dalton",Lisa Butler,37,Male,Port Patrick,1191.92,2024,1,46-55
O001444,2024-02-18,P00237,3,32.45,C01731,West,Age,Clothing,Morgan PLC,Sonya Torres,55,Other,Jessicachester,97.35000000000001,2024,2,66+
O001445,2023-07-01,P00323,5,167.98,C01713,East,Site,Books,"Phillips, Sweeney and Mullen",Steven Wise,67,Female,New Robert,839.9,2023,7,
O001446,2024-03-25,P00463,5,385.56,C00730,North,Quite,Electronics,Wood-Johnson,Robin Davis,38,Female,Jacobborough,1927.8,2024,3,46-55
O001447,2024-11-02,P00242,7,94.83,C00199,East,Measure,Toys,Jordan-Butler,Pamela Mcclure,36,Male,Moodytown,663.81,2024,11,46-55
O001448,2023-12-10,P00372,8,341.62,C00096,West,Interest,Books,Elliott Ltd,Chad Price,29,Other,Meghantown,2732.96,2023,12,36-45
O001449,2024-11-21,P00203,2,171.77,C01575,East,Last,Electronics,Alvarado-Callahan,Jennifer Perry,47,Male,West Matthewfurt,343.54,2024,11,56-65
O001450,2024-03-13,P00205,8,213.55,C00819,South,Assume,Home,Wilson-Cross,Carla Pearson,52,Male,Smithhaven,1708.4,2024,3,56-65
O001451,2023-09-25,P00475,6,283.03,C01901,South,Event,Beauty,"Shaw, Berry and Gregory",Felicia Nelson,47,Female,Lake Sarahton,1698.1799999999998,2023,9,56-65
O001452,2024-01-03,P00303,2,34.96,C00819,East,Market,Beauty,Leach Group,Carla Pearson,52,Male,Smithhaven,69.92,2024,1,56-65
O001453,2025-04-06,P00424,7,408.72,C00945,North,Series,Beauty,"Sanchez, Fischer and Carter",Lisa Chung,30,Other,Erinshire,2861.04,2025,4,36-45
O001454,2024-06-09,P00369,8,329.84,C01521,South,Two,Electronics,Wilson-Cross,Regina Green,29,Female,East Karen,2638.72,2024,6,36-45
O001455,2023-12-31,P00310,9,86.8,C00495,North,Whose,Clothing,Foster-Kelley,Kristina Smith,53,Female,West Larry,781.1999999999999,2023,12,56-65
O001456,2024-08-05,P00015,3,13.48,C01407,West,Me,Home,"Barry, Clark and Harris",Amanda Jones,32,Male,West Raymondshire,40.44,2024,8,36-45
O001457,2025-02-17,P00159,9,398.0,C00871,West,Season,Electronics,"Williams, Gould and Lewis",Eric Ford,23,Female,New Randy,3582.0,2025,2,26-35
O001458,2023-06-22,P00452,9,253.31,C00562,East,Local,Clothing,"Carpenter, Moore and Hurst",James Smith,66,Male,West Nichole,2279.79,2023,6,
O001459,2024-06-17,P00207,7,24.83,C00123,South,Stay,Books,Petersen-Olson,Sharon Castillo MD,29,Other,South Kariport,173.81,2024,6,36-45
O001460,2024-01-01,P00491,1,85.13,C00415,South,Seem,Beauty,Morgan-Richardson,Margaret Reynolds,34,Male,West Christopher,85.13,2024,1,36-45
O001461,2024-06-16,P00242,4,306.75,C00139,South,Measure,Toys,Jordan-Butler,Christopher Young,26,Other,Hernandezberg,1227.0,2024,6,36-45
O001462,2023-09-03,P00406,8,215.38,C00529,West,Type,Home,Lawson-Hall,Jeffrey Alexander,52,Male,North Ashleestad,1723.04,2023,9,56-65
O001463,2024-05-12,P00421,1,431.53,C00471,North,About,Beauty,Simmons-Turner,Carolyn Smith,37,Female,West Sarah,431.53,2024,5,46-55
O001464,2023-10-05,P00070,5,476.34,C00996,North,Inside,Books,"Smith, Miller and Jones",Carlos Taylor,40,Female,West Lauren,2381.7,2023,10,46-55
O001465,2025-02-16,P00425,1,147.69,C01007,West,Somebody,Electronics,Calhoun-Rivers,Veronica Lewis,43,Female,Erinshire,147.69,2025,2,46-55
O001466,2024-04-10,P00242,6,10.34,C00577,West,Measure,Toys,Jordan-Butler,William Frederick,23,Other,Andreaton,62.04,2024,4,26-35
O001467,2024-09-11,P00109,9,249.56,C01550,East,Seat,Home,Rogers-Woodward,Curtis Harmon,54,Female,Patrickton,2246.04,2024,9,56-65
O001468,2024-10-08,P00145,4,38.78,C01324,South,Under,Books,Watson-Lee,Megan Brown,57,Female,West Michelle,155.12,2024,10,66+
O001469,2023-06-10,P00255,1,136.58,C01705,East,Ever,Books,Rodriguez-Hoffman,Dr. Jeffrey Smith,18,Female,Crystaltown,136.58,2023,6,26-35
O001470,2025-04-12,P00264,5,397.77,C00964,South,Ask,Clothing,Cooper-Haley,Cody Ramirez,69,Female,Lake Michellefurt,1988.85,2025,4,
O001471,2024-11-06,P00469,5,366.28,C00382,North,Today,Beauty,Foster-Kelley,Carlos Perez,67,Other,Rodriguezport,1831.3999999999999,2024,11,
O001472,2024-10-25,P00148,9,361.72,C01521,North,American,Electronics,Livingston-Walls,Regina Green,29,Female,East Karen,3255.4800000000005,2024,10,36-45
O001473,2023-10-18,P00259,8,18.32,C01816,South,Radio,Clothing,Jones and Sons,Desiree Johnson,55,Female,Kellyport,146.56,2023,10,66+
O001474,2023-12-19,P00317,5,232.53,C01252,North,Enough,Toys,Thomas PLC,Grace Williams,48,Other,New Bradley,1162.65,2023,12,56-65
O001475,2024-08-04,P00161,6,92.33,C00304,West,Fact,Electronics,Taylor LLC,Ariel Duran,38,Male,Port Hollymouth,553.98,2024,8,46-55
O001476,2025-02-22,P00100,4,439.54,C00707,West,Front,Electronics,"Shaw, Berry and Gregory",Stuart Shepard,69,Male,Lake Kristin,1758.16,2025,2,
O001477,2023-12-09,P00147,6,400.23,C00390,South,Wind,Books,Brown-Johnson,Charles Clark,28,Female,Port Hollymouth,2401.38,2023,12,36-45
O001478,2025-04-29,P00052,3,44.65,C00037,East,Push,Beauty,Roberts PLC,Christopher Allen,29,Male,Romanfurt,133.95,2025,4,36-45
O001479,2023-07-03,P00048,6,347.91,C00644,North,Health,Beauty,"Chang, Mooney and Burgess",Karen Allen,68,Female,New Williamstad,2087.46,2023,7,
O001480,2025-04-23,P00378,9,288.76,C00250,North,Recognize,Beauty,"Reed, Reyes and Frank",Joseph Snyder,41,Male,Lake Kenneth,2598.84,2025,4,46-55
O001481,2024-11-26,P00062,7,136.94,C01150,South,Support,Electronics,Jenkins-Carr,Sarah Whitney,34,Male,North Ana,958.5799999999999,2024,11,36-45
O001482,2024-09-16,P00402,3,403.15,C01614,East,Manage,Beauty,"Smith, Miller and Jones",Ralph Peck,22,Female,Johnsonland,1209.4499999999998,2024,9,26-35
O001483,2025-01-09,P00323,5,477.45,C00222,West,Site,Books,"Phillips, Sweeney and Mullen",Jennifer Miller,58,Female,Johnsonland,2387.25,2025,1,66+
O001484,2024-07-29,P00183,1,26.62,C00815,East,Garden,Electronics,Brown-Perry,Edgar Rodriguez,46,Other,Port Frank,26.62,2024,7,56-65
O001485,2024-04-24,P00266,4,241.78,C01976,East,Manage,Electronics,"Hall, Thomas and Gibson",Maria Murphy,35,Female,East David,967.12,2024,4,46-55
O001486,2024-12-09,P00171,7,208.73,C00576,East,Kind,Electronics,Winters Inc,Mariah Smith DDS,27,Male,Andreaton,1461.11,2024,12,36-45
O001487,2023-09-11,P00327,2,481.76,C01775,North,Answer,Clothing,Thomas PLC,Christopher Benjamin,31,Other,Port Hollymouth,963.52,2023,9,36-45
O001488,2024-10-29,P00022,4,269.99,C00303,North,Chair,Electronics,Bennett LLC,Nicole Olson,18,Male,Robertton,1079.96,2024,10,26-35
O001489,2024-08-21,P00434,2,212.84,C00859,North,Political,Clothing,"Klein, Robinson and Miller",Tonya Warner,53,Other,North Anitaview,425.68,2024,8,56-65
O001490,2023-12-09,P00302,2,35.81,C00419,South,Add,Beauty,Smith Ltd,Matthew Villegas,63,Other,Justinborough,71.62,2023,12,66+
O001491,2023-07-13,P00264,5,145.82,C00179,South,Ask,Clothing,Cooper-Haley,Julie Thomas,42,Other,Smithview,729.0999999999999,2023,7,46-55
O001492,2024-01-14,P00470,9,38.47,C01575,South,After,Clothing,"Hall, Thomas and Gibson",Jennifer Perry,47,Male,West Matthewfurt,346.23,2024,1,56-65
O001493,2023-06-22,P00074,2,303.68,C01793,West,Relate,Beauty,Thomas-Wu,Vanessa Johnson,46,Female,Lake Amandachester,607.36,2023,6,56-65
O001494,2023-09-14,P00112,5,375.36,C01257,East,Go,Toys,Snyder LLC,Michael Beltran,62,Female,New Williamstad,1876.8000000000002,2023,9,66+
O001495,2023-09-22,P00218,7,288.3,C00860,East,Nor,Home,Brown-Davidson,Leslie Spencer,68,Female,North Ashleestad,2018.1000000000001,2023,9,
O001496,2024-04-05,P00403,4,459.48,C00476,North,Apply,Books,"Henderson, Boyd and Shelton",Philip Barr,35,Female,Anthonyton,1837.92,2024,4,46-55
O001497,2024-01-30,P00445,5,298.25,C00102,West,Win,Clothing,Calhoun-Rivers,Caitlin Phelps,18,Other,New Kristenville,1491.25,2024,1,26-35
O001498,2025-04-29,P00200,2,216.8,C00109,North,Study,Toys,"Harris, Crawford and Scott",Kristin Campos,46,Other,North Ashleestad,433.6,2025,4,56-65
O001499,2024-01-23,P00463,6,148.28,C00485,North,Quite,Electronics,Wood-Johnson,Brandon Mullins,51,Female,Myerstown,889.6800000000001,2024,1,56-65
O001500,2023-05-17,P00261,8,167.89,C01168,West,Hard,Home,Smith Ltd,Amy Ortiz,42,Female,Josephfort,1343.12,2023,5,46-55
O001501,2023-07-08,P00114,4,121.29,C00964,West,Win,Electronics,"Murphy, Watkins and Miller",Cody Ramirez,69,Female,Lake Michellefurt,485.16,2023,7,
O001502,2023-08-31,P00477,6,382.53,C01996,West,Forward,Clothing,"Klein, Robinson and Miller",Jessica Armstrong,43,Male,North Ashleestad,2295.18,2023,8,46-55
O001503,2024-09-25,P00212,7,93.03,C01099,West,Answer,Electronics,Petersen-Olson,Shannon Adams,53,Male,Lake Kenneth,651.21,2024,9,56-65
O001504,2024-10-09,P00202,3,90.33,C00492,North,Go,Electronics,"Stone, West and Burns",Russell Sutton,26,Male,Janetborough,270.99,2024,10,36-45
O001505,2024-02-18,P00220,2,45.25,C01168,South,Response,Books,Thomas PLC,Amy Ortiz,42,Female,Josephfort,90.5,2024,2,46-55
O001506,2024-11-14,P00149,2,161.45,C00294,North,Thousand,Beauty,"Waters, Reynolds and Howard",Michelle Morgan,62,Male,Romanfurt,322.9,2024,11,66+
O001507,2024-02-06,P00451,9,178.64,C01253,East,White,Beauty,Alvarado-Callahan,Martin Gonzales Jr.,52,Other,Justinborough,1607.7599999999998,2024,2,56-65
O001508,2025-03-24,P00270,8,292.89,C01531,East,Scene,Home,Hinton Group,Michael Smith,62,Other,West Allisonburgh,2343.12,2025,3,66+
O001509,2024-04-04,P00446,4,373.72,C01225,West,Industry,Clothing,Barton-Cruz,Rachel Ferguson,36,Female,New Stevenshire,1494.88,2024,4,46-55
O001510,2023-05-28,P00375,4,289.23,C00227,West,Out,Toys,Navarro Inc,Joshua Krause,60,Female,Port Donna,1156.92,2023,5,66+
O001511,2024-02-15,P00225,1,289.56,C01751,East,Current,Books,Morgan PLC,Matthew Baker,34,Other,Jessicachester,289.56,2024,2,36-45
O001512,2024-11-02,P00144,2,448.38,C01142,West,Case,Electronics,Giles-Rubio,Stephanie Robinson,35,Other,Smithhaven,896.76,2024,11,46-55
O001513,2023-06-26,P00123,1,186.79,C01993,South,Benefit,Books,Ward-Wilcox,Nicole Santana,62,Female,West Nicoleton,186.79,2023,6,66+
O001514,2025-02-16,P00179,2,471.13,C01080,North,Whom,Toys,Jenkins-Carr,Hector Romero,36,Other,Janetborough,942.26,2025,2,46-55
O001515,2024-07-25,P00054,4,87.01,C01390,West,Democratic,Toys,Jenkins-Carr,Dr. Sabrina Scott,55,Other,Smithview,348.04,2024,7,66+
O001516,2024-08-05,P00326,4,24.63,C00067,West,Single,Books,Rodriguez-Brown,Hannah Anderson,53,Male,Port Daniel,98.52,2024,8,56-65
O001517,2024-02-05,P00205,3,339.08,C01017,East,Assume,Home,Wilson-Cross,Mark Mccoy,32,Other,Adamborough,1017.24,2024,2,36-45
O001518,2024-09-26,P00171,7,79.45,C01800,South,Kind,Electronics,Winters Inc,Erica Carpenter,22,Male,East Frankland,556.15,2024,9,26-35
O001519,2024-08-12,P00422,4,350.49,C01464,West,Different,Clothing,"Klein, Robinson and Miller",Jon Underwood,22,Male,South Joel,1401.96,2024,8,26-35
O001520,2024-01-29,P00134,1,287.26,C01827,South,Culture,Clothing,"Shaw, Berry and Gregory",Fernando Galloway,62,Other,Archertown,287.26,2024,1,66+
O001521,2023-08-30,P00309,8,111.71,C00600,East,Movie,Books,Foster-Kelley,David Orr,48,Other,Veronicaborough,893.68,2023,8,56-65
O001522,2024-04-30,P00113,7,199.27,C01586,East,Teacher,Clothing,Petersen-Olson,John Perez,35,Female,Fosterville,1394.89,2024,4,46-55
O001523,2023-07-31,P00061,4,255.69,C01196,West,Assume,Home,Roberts PLC,Micheal Roberts,55,Female,West Steven,1022.76,2023,7,66+
O001524,2024-12-27,P00316,3,205.59,C00468,West,Really,Clothing,Morgan-Richardson,Brian Cruz,41,Male,Port Daniel,616.77,2024,12,46-55
O001525,2024-12-03,P00287,7,469.9,C00103,East,Article,Books,Foster-Kelley,Briana Jones,39,Female,Amandaville,3289.2999999999997,2024,12,46-55
O001526,2025-01-25,P00136,2,440.37,C00548,West,Position,Home,"Hall, Thomas and Gibson",Charles Meza,65,Female,South Stephanieburgh,880.74,2025,1,
O001527,2024-11-04,P00213,6,341.64,C00822,North,Technology,Toys,"Santiago, Harris and Lynch",Kyle Beard,25,Other,Davisfort,2049.84,2024,11,36-45
O001528,2025-04-23,P00340,9,141.54,C01319,South,Your,Books,Garcia Group,Amanda Abbott,29,Other,West Andre,1273.86,2025,4,36-45
O001529,2024-12-08,P00291,3,8.88,C01420,East,Through,Toys,Clarke-Jones,Debbie Anderson,27,Male,Lake Annettebury,26.64,2024,12,36-45
O001530,2024-10-20,P00027,2,489.55,C01123,West,Present,Books,"Johnson, Bailey and Smith",Edward Barnett,54,Male,Evansfort,979.1,2024,10,56-65
O001531,2024-09-03,P00296,9,492.11,C01853,West,Buy,Toys,"Shaw, Berry and Gregory",Kathleen Miles,61,Male,New Jennifer,4428.99,2024,9,66+
O001532,2024-07-12,P00460,1,167.56,C01894,South,Near,Beauty,Leach Group,Sherri Harvey,68,Female,Christophermouth,167.56,2024,7,
O001533,2025-02-17,P00083,6,441.48,C00561,North,Show,Beauty,Jordan-Butler,Helen Campbell,51,Other,North Alexander,2648.88,2025,2,56-65
O001534,2024-04-20,P00146,3,274.45,C01383,North,Citizen,Home,"Estrada, Armstrong and Robinson",Lisa Johnson,46,Male,Timothybury,823.3499999999999,2024,4,56-65
O001535,2023-08-19,P00384,1,411.3,C01891,West,Event,Home,Rodriguez-Brown,Paul Smith,32,Male,New Stevenshire,411.3,2023,8,36-45
O001536,2025-02-24,P00193,4,470.05,C01671,North,Admit,Clothing,Morgan PLC,John Gordon,20,Female,Janetland,1880.2,2025,2,26-35
